parachute diameter [m] ,wheel radius [m]      ,chassis mass [kg]  ,speed reducer gear diameter (d2) [m] ,rocket fuel mass [kg] ,Time                ,Feasible ,[constraint_distance                                                                ,constraint_strength ,constraint_velocity ,constraint_cost ,constraint_battery]
    17.387181430264235 ,0.6473799129346439    ,412.56366399678217 ,-0.0777918608967174                  ,   111.9594004812598  ,2239.4866140614968  ,False    ,[ 0.         -9.3140916  -0.9999539   5.25337793 -0.82570614]
    15.870966848181048 ,0.6089146838287423    ,475.29656114147144 ,0.06987346863371795                  ,   175.98343497354458 ,1782.0879033767112  ,False    ,[  0.         -10.88241403  -0.99996728   6.12438589  -0.82154919]
    19.0               ,0.7                   ,550.0              ,0.09                                 ,   250.0              ,2314.8911110208087  ,False    ,"[-1.13686838e-16 -1.27500000e+01 -9.99979156e-01  7.21160121e+00 -7.96207214e-01]"
    19.0               ,0.7                   ,550.0              ,0.09                                 ,   250.0              ,2314.8911110208087  ,False    ,"[-1.13686838e-16 -1.27500000e+01 -9.99979156e-01  7.21160121e+00 -7.96207214e-01]"
    16.414824982447126 ,0.2691246264979796    ,300.5453817392756  ,0.053022054791701065                 ,   147.30347445435154 ,2331.485710394906   ,False    ,[ 0.         -6.51363454 -0.99995736  3.68057555 -0.82439444]
    16.165884721422003 ,0.3354141457870164    ,545.6420697730148  ,0.06874121818241408                  ,   109.66461259056177 ,2966.45016212551    ,False    ,"[-2.27373675e-16 -1.26410517e+01 -9.99956547e-01  7.10193045e+00 -7.71944679e-01]"
    16.12098786102139  ,0.31150281911644084   ,534.3235375106595  ,0.04835245486182135                  ,   156.55002241412217 ,1789.6517764997052  ,False    ,[  0.         -12.35808844  -0.99996424   6.93254483  -0.80146549]
    17.70267501128634  ,0.49379085059967254   ,294.0714591625129  ,0.0899758580379184                   ,   135.28179880005297 ,3353.8682868652645  ,False    ,[ 0.         -6.35178648 -0.99995479  3.69972039 -0.7883325 ]
    16.547961785394563 ,0.362071446729431     ,459.3125224627801  ,0.05264704476580946                  ,   168.4478204478216  ,1812.8795732558465  ,False    ,"[ 2.27373675e-16 -1.04828131e+01 -9.99964032e-01  5.90970961e+00 -8.17260877e-01]"
    15.743298086432034 ,0.3516241454039475    ,326.58600042042934 ,0.062316048556473595                 ,   125.90466741124945 ,2440.6399483950267  ,False    ,"[ 1.13686838e-16 -7.16465001e+00 -9.99955296e-01  4.05953567e+00 -8.20583628e-01]"
    14.417206818889918 ,0.2646281176179491    ,421.8385790786162  ,-0.07412462029709788                 ,   172.9183252967835  ,3733.8043017936225  ,False    ,[ 0.         -9.54596448 -0.99996883  5.38178679 -0.73405398]
    16.551559337155613 ,0.21669783665130257   ,540.6594623797962  ,0.05564621538121328                  ,   159.18483869886802 ,2902.964311395819   ,False    ,[  0.         -12.51648656  -0.99996419   7.01397084  -0.76384928]
    14.480053344697776 ,0.3175175896174572    ,442.95759459427677 ,0.05380182086454711                  ,   214.46249525210723 ,1698.6236242531916  ,False    ,[  0.         -10.07393986  76.07955075   5.67526632  -0.81271583]
    16.843654732823865 ,0.5685721608914007    ,317.46040888464177 ,0.08258745497612503                  ,   108.36243517950055 ,2661.794020403582   ,False    ,"[-1.13686838e-16 -6.93651022e+00 -9.99952329e-01  3.93506156e+00 -8.20244082e-01]"
    16.09313143404006  ,0.44754516634351      ,697.2182222038123  ,0.08046068097148198                  ,   114.01427666960629 ,2985.8854911673875  ,False    ,[  0.         -16.43045556  -0.99996034   9.25599418  -0.75409589]
    17.372995557607965 ,0.5529592298589394    ,612.7217698031249  ,0.06583931465589765                  ,   147.57104932465202 ,1914.211453112244   ,False    ,"[ 1.13686838e-16 -1.43180442e+01 -9.99962647e-01  8.02879499e+00 -7.98342542e-01]"
    16.18829838367556  ,0.23254040021857325   ,274.258950839673   ,0.06256072757155802                  ,   224.17300148031904 ,3115.7623104426307  ,False    ,"[ 1.13686838e-16 -5.85647377e+00 -9.99971984e-01  3.33354753e+00 -7.79968861e-01]"
    16.875328087198397 ,0.42095709996765296   ,530.0453124213179  ,0.05409793814636453                  ,   122.17228237136797 ,1824.4334243636474  ,False    ,"[-1.13686838e-16 -1.22511328e+01 -9.99957490e-01  6.90357783e+00 -8.08779195e-01]"
    15.884151010618229 ,0.4334889157252953    ,370.3909900719729  ,0.07773929091822393                  ,   251.8943372515924  ,2459.007990985747   ,False    ,"[ 1.13686838e-16 -8.25977475e+00  6.18411302e+01  4.73605021e+00 -7.97796035e-01]"
    14.718688375548226 ,0.5591426455800969    ,619.0902325587734  ,0.09240781888689156                  ,   220.208185263679   ,2707.484410115459   ,False    ,"[-2.27373675e-16 -1.44772558e+01  9.83278176e+01  8.15228393e+00 -7.62000887e-01]"
    18.28272553262168  ,0.2144629286851432    ,310.9380902553042  ,0.07226769415652984                  ,   152.71239264064235 ,4643.086388756561   ,False    ,"[ 1.13686838e-16 -6.77345226e+00 -9.99956964e-01  3.84317426e+00 -7.13044202e-01]"
    16.142850494065577 ,0.18627008808844253   ,256.7285442855071  ,-0.02525034842407936                 ,   121.34452565825259 ,1285.2342335310918  ,False    ,[ 0.         -5.41821361 -0.99995328  3.0414907  -0.83480146]
    15.794835045854047 ,0.3016298900122184    ,467.2450147161482  ,0.0902575205564289                   ,   110.98375056450263 ,5047.997208346825   ,False    ,[  0.         -10.68112537  -0.99995563   6.02867348  -0.67921092]
    16.366746616591662 ,0.3105982179131602    ,732.3255129484382  ,0.0635163182646766                   ,   131.09245098640517 ,2722.8742724895233  ,False    ,[  0.         -17.30813782  -0.99996371   9.6897375   -0.75043304]
    16.117163666627004 ,0.2321522405265668    ,412.1543516878037  ,0.06815590431887547                  ,   204.23402735511388 ,3660.9175006816226  ,False    ,[ 0.         -9.30385879 -0.99997151  5.24939219 -0.73951547]
    15.549896903718794 ,0.2898316007648334    ,326.3226540979042  ,0.05695248143562755                  ,   106.63418108541546 ,2503.8943714747684  ,False    ,[ 0.         -7.15806635 -0.99995286  4.03347741 -0.81728131]
    15.647861083918057 ,0.4828745538422562    ,353.8250943104916  ,-0.08911376036151886                 ,   148.01010572669895 ,3241.356214240896   ,False    ,"[-1.13686838e-16 -7.84562736e+00 -9.99959390e-01  4.51831262e+00 -7.81681481e-01]"
    17.708833753367685 ,0.36429611549634516   ,397.5866993709104  ,0.08272435510612308                  ,   191.20348438178235 ,3617.536242385101   ,False    ,[ 0.         -8.93966748 -0.9999651   5.09037165 -0.75600478]
    15.509533841132875 ,0.3394657895101612    ,677.6765793348836  ,0.056329861570645415                 ,   197.2156117075876  ,1788.4441001304185  ,False    ,[  0.         -15.94191448  53.53425723   8.94189629  -0.77481029]
    15.022310141122775 ,0.36590777441014244   ,315.31340130005935 ,0.04436596118723675                  ,   168.99918307442965 ,1370.3584990338613  ,False    ,"[-1.13686838e-16 -6.88283503e+00 -9.99963293e-01  3.90006260e+00 -8.46017134e-01]"
    14.69275823356844  ,0.30664486428222726   ,568.8418502377227  ,0.07502817944921072                  ,   173.19857306932886 ,3300.7394517961056  ,False    ,[  0.         -13.22104626  -0.99998814   7.43252285  -0.73829958]
    18.58905193773245  ,0.6096834503781638    ,270.14636997720703 ,0.08074814636426217                  ,   279.31813051506765 ,2111.0209882994786  ,False    ,[ 0.         -5.75365925 -0.99997889  3.31819777 -0.83529358]
    15.901303441242343 ,0.3635135033710788    ,334.9172730336921  ,0.04183665651000809                  ,   204.20569802868883 ,1218.1330006380244  ,False    ,[ 0.         -7.37293183 -0.99996972  4.18046074 -0.84140131]
    17.165795001147973 ,0.3406534343505424    ,353.7714753944608  ,0.055273816386766456                 ,   228.93244001482284 ,1888.4080319600312  ,False    ,"[ 1.13686838e-16 -7.84428688e+00 -9.99972869e-01  4.45519308e+00 -8.28079406e-01]"
    15.088714257747855 ,0.4241746415418585    ,396.14388294186335 ,0.08223770056075218                  ,   113.43048153762905 ,3219.576934911798   ,False    ,"[-1.13686838e-16 -8.90359707e+00 -9.99955317e-01  5.06362407e+00 -7.79849681e-01]"
    15.785368181346948 ,0.3269175099116013    ,317.38629410898506 ,0.018011771968857504                 ,   161.9575389851669  , 413.2097032452931  ,False    ,[ 0.99985932 -6.93465735 -0.9999608   3.90877603  0.91423075]
    15.583223445152374 ,0.1071196409590709    ,336.4271292941172  ,-0.32192493613062445                 ,   113.43497833619197 , 521.1406442207124  ,False    ,[ 0.99995838 -7.41067823 -0.99995388  4.85646084 -1.        ]
    16.621030013751675 ,0.371996485307247     ,283.99105519604416 ,0.061366060653897284                 ,   246.33941954280021 ,1963.060301034035   ,False    ,[ 0.         -6.09977638 -0.99997634  3.50087004 -0.83257631]
    16.995800920093142 ,0.22364253092985514   ,622.6756530828752  ,0.06856775272037269                  ,   113.72115659968102 ,4115.88778689288    ,False    ,"[ 1.13686838e-16 -1.45668913e+01 -9.99957846e-01  8.15708616e+00 -7.07075902e-01]"
    15.182065529979567 ,0.5891872239292865    ,299.1630101964487  ,0.08849794671680351                  ,   124.01375156983491 ,2777.6786217298277  ,False    ,[ 0.         -6.47907525 -0.99995501  3.68540922 -0.81323964]
    15.301954199570064 ,0.3795465200099609    ,326.8548931450906  ,0.07078592737668082                  ,   138.14633192062462 ,2733.34199989465    ,False    ,"[-1.13686838e-16 -7.17137233e+00 -9.99957599e-01  4.07993346e+00 -8.06825906e-01]"
    17.53934739453282  ,0.38013901744359874   ,525.195597295193   ,0.058196127390977216                 ,   135.55873897195818 ,2134.4144558412618  ,False    ,[  0.         -12.12988993  -0.99995881   6.83104299  -0.80356032]
    16.753837211520384 ,0.5040279038650848    ,382.8546245763149  ,0.07329566239467314                  ,   156.92922293374633 ,2337.8103006425026  ,False    ,[ 0.         -8.57136561 -0.99996014  4.84304489 -0.8196844 ]
    14.526751150202108 ,0.3813615357854953    ,577.806589885701   ,0.05088445130570285                  ,   110.69213352758167 ,1700.6386714957011  ,False    ,"[ 1.13686838e-16 -1.34451647e+01 -9.99959248e-01  7.54086362e+00 -7.97955393e-01]"
    15.543274286652792 ,0.3670997674052501    ,591.885351793514   ,0.0526587059003476                   ,   204.55052906272388 ,1485.49317093245    ,False    ,[  0.         -13.79713379  46.64377286   7.75640429  -0.79448832]
    17.646902441335545 ,0.559322520915494     ,262.6955196209514  ,0.08252041290839497                  ,   133.23155667516545 ,2672.7628304350446  ,False    ,"[-1.13686838e-16 -5.56738799e+00 -9.99954093e-01  3.18256438e+00 -8.25082509e-01]"
    17.54358019855763  ,0.46024410678266725   ,277.8057706770544  ,0.078373121950016                    ,   222.18904727988178 ,2659.700783470311   ,False    ,[ 0.         -5.94514427 -0.99996835  3.46182789 -0.81318048]
    15.8583948771103   ,0.507423513848819     ,509.4353967845037  ,0.07292072993425297                  ,   113.04177114516628 ,2359.062446852392   ,False    ,[  0.         -11.73588492  -0.99995665   6.58840177  -0.80359619]
    16.348109431156125 ,0.33753305782758813   ,496.99044251147745 ,0.05006616456508774                  ,   121.98278311331107 ,1884.0133410347014  ,False    ,[  0.         -11.42476106  -0.99995731   6.41451789  -0.80991776]
    14.937948616444032 ,0.29076405077842427   ,330.30583804483    ,0.09206831475499008                  ,   218.88765863323025 ,4924.16419401324    ,False    ,[ 0.         -7.25764595 41.23389338  4.1466543  -0.67289562]
    15.340882729037858 ,0.5886707175030955    ,378.42785150080243 ,0.03158047473516759                  ,   113.16290147479414 ,1143.9788449441244  ,False    ,[ 0.         -8.46069629 -0.99995474  4.73711577 -0.6849189 ]
    15.160224133076257 ,0.22137471752520926   ,662.9669036663099  ,0.05903793046032831                  ,   241.1489647096738  ,2814.330241007621   ,False    ,"[ 1.13686838e-16 -1.55741726e+01  1.08466469e+02  8.72811693e+00 -7.38101585e-01]"
    16.978996589134255 ,0.3219654413680516    ,528.5720431854235  ,0.07419406291396408                  ,   163.34343906383197 ,3361.2559170909412  ,False    ,[  0.         -12.21430108  -0.99996405   6.88135479  -0.75294148]
    14.742270776850065 ,0.22544961245544626   ,406.9335935526039  ,0.05287877946302611                  ,   155.8165490666569  ,2504.2120108484246  ,False    ,[ 0.         -9.17333984 -0.99996351  5.1485947  -0.79497852]
    15.335277428108112 ,0.33514503802002593   ,434.2085384155367  ,0.05080160845661521                  ,   134.5583104433749  ,1847.6530154645382  ,False    ,[ 0.         -9.85521346 -0.99995921  5.54161879 -0.82001522]
    14.927709559246717 ,0.21945708117940751   ,282.63983730276306 ,-0.3677015983472083                  ,   120.40419316119589 , 490.87482675560324 ,False    ,[ 0.99995554 -6.06599593 -0.99995441  4.33439937 -1.        ]
    17.14209565879744  ,0.0009716056877838164 ,409.830966196702   ,-0.2024724913154191                  ,   204.4524430661748  , 338.40191924407105 ,False    ,[ 0.99998618 -9.24577415 -0.99996889  5.46462794 -1.        ]
    17.53745707127402  ,0.33632610211722425   ,404.30585970538726 ,0.04665423527451212                  ,   173.54341596224714 ,1672.8143650282555  ,False    ,[ 0.         -9.10764649 -0.99996243  5.13979291 -0.82767359]
    16.12882104145026  ,0.4407939297454136    ,451.4206845792078  ,0.06844364097763206                  ,   192.4727167710302  ,2170.565423039204   ,False    ,"[-2.27373675e-16 -1.02855171e+01 -9.99969783e-01  5.84340923e+00 -8.09037982e-01]"
    16.197377489699946 ,0.2498035266887828    ,581.4148894291498  ,0.06749959664883348                  ,   129.92111713054655 ,3589.0425921277283  ,False    ,"[-1.13686838e-16 -1.35353722e+01 -9.99960451e-01  7.58655202e+00 -7.34466641e-01]"
    15.512973378566983 ,0.20629608693462384   ,426.5039008970573  ,0.025986348411857083                 ,   213.05610509948315 , 831.1898850934308  ,False    ,"[ 1.13686838e-16 -9.66259752e+00  1.86522913e+01  5.41828396e+00 -7.83161486e-01]"
    16.50124710741546  ,0.48931793421363257   ,429.024474411771   ,0.09195328386905362                  ,   132.83985244750858 ,3448.097028650683   ,False    ,[ 0.         -9.72561186 -0.99995752  5.56932312 -0.76746298]
    16.07485246708574  ,0.2289662634186505    ,368.7656459077426  ,0.059022381579238954                 ,   203.22820643658824 ,2900.7757423073826  ,False    ,"[ 1.13686838e-16 -8.21914115e+00 -9.99970034e-01  4.63799375e+00 -7.81177791e-01]"
    15.592268520625936 ,0.2431965738065029    ,348.54025122661204 ,0.05543551759722648                  ,   113.82396093274636 ,2724.2650445478544  ,False    ,[ 0.         -7.71350628 -0.99995412  4.33559441 -0.80260241]
    15.117951145910101 ,0.3441175708237964    ,630.6242284769597  ,0.04172798346687033                  ,   185.0805201604845  ,1117.307743697113   ,False    ,"[-1.13686838e-16 -1.47656057e+01  3.94384525e+01  8.27574392e+00 -7.76165376e-01]"
    14.353125932118612 ,0.5473369196722838    ,412.8685234070522  ,0.06354747472977688                  ,   105.6746820186732  ,1815.9363853223072  ,False    ,[ 0.         -9.32171309 -0.9999552   5.23181668 -0.83189692]
    15.328460210118939 ,0.3306643369034424    ,464.2688974110659  ,0.08957176138584114                  ,   200.13828145168281 ,4244.807651686872   ,False    ,[  0.         -10.60672244  -0.99997315   6.00952265  -0.70353423]
    19.0               ,0.7                   ,550.0              ,0.09                                 ,   250.0              ,2314.8911110208087  ,False    ,"[-1.13686838e-16 -1.27500000e+01 -9.99979156e-01  7.21160121e+00 -7.96207214e-01]"
    17.697900872040663 ,0.33931435432585644   ,621.1641661379008  ,0.0867822271486422                   ,   141.6298251641684  ,4262.123959893818   ,False    ,[  0.         -14.52910415  -0.99996145   8.18357661  -0.70461459]
    17.100685309228105 ,0.38613356742418226   ,551.4336871396532  ,0.07093249585637047                  ,   234.5469128392604  ,2358.995351778082   ,False    ,[  0.         -12.78584218  15.25351286   7.22768022  -0.77981512]
    15.192402247730875 ,0.39356662906771955   ,428.1129489055082  ,0.0745958871924722                   ,   102.038691791403   ,2958.924571087755   ,False    ,"[ 1.13686838e-16 -9.70282372e+00 -9.99954169e-01  5.48662003e+00 -7.88543634e-01]"
    18.40093768038155  ,0.5969260915217812    ,439.83172563976154 ,0.11823004899030523                  ,   188.06987467707108 ,4395.239316960439   ,False    ,"[-2.27373675e-16 -9.99579314e+00 -9.99964609e-01  5.70696196e+00 -7.18208877e-01]"
    14.372862944089993 ,0.5858012800936498    ,429.050595602421   ,0.08238752895578552                  ,   168.45555688520173 ,2250.5950384541075  ,False    ,[ 0.         -9.72626489 -0.99996809  5.48880209 -0.80970075]
    14.820828566009347 ,0.5519447726941424    ,618.5120858486162  ,0.08453252818588766                  ,   118.28474377157086 ,2659.519403427665   ,False    ,[  0.         -14.46280215  -0.99996112   8.1136724   -0.77644079]
    16.472263819024906 ,0.25754355747869667   ,674.1847351143977  ,0.04114626051119835                  ,   259.2260574179098  ,1360.5017866874962  ,False    ,[  0.         -15.85461838  88.8248119    8.88409477  -0.76762375]
    18.60798673009142  ,0.5484868682419604    ,518.2399258556015  ,0.10494005422995553                  ,   268.9855425538431  ,3580.148138662756   ,False    ,[  0.         -11.95599815  -0.99998227   6.7930613   -0.73742062]
    17.739432737893228 ,0.23843820462997012   ,647.1644192740338  ,0.0728332878338135                   ,   244.48737683876183 ,3875.318445262551   ,False    ,[  0.         -15.17911048  31.75492836   8.53310302  -0.69599779]
    14.095764645106197 ,0.6815849111993673    ,378.40790350241605 ,0.06565200566697049                  ,   169.59816484654795 ,1389.4482678657498  ,False    ,"[ 1.13686838e-16 -8.46019759e+00 -9.99967582e-01  4.76760390e+00 -8.42813913e-01]"
    16.723937569501427 ,0.6058221394455588    ,333.4115296781333  ,0.07719649038138293                  ,   193.31287839968093 ,2111.9468315999025  ,False    ,[ 0.         -7.33528824 -0.99996547  4.16788268 -0.83285364]
    16.326482898288923 ,0.524856419296412     ,518.9981046781843  ,0.0980861213212593                   ,   201.9789704911351  ,3364.0898626793273  ,False    ,[  0.         -11.97495262  -0.99997369   6.77127421  -0.75056864]
    15.28354978115015  ,0.43278877234752344   ,762.9062297210515  ,0.04628977676583293                  ,   116.59577630609506 ,1429.713477069919   ,False    ,"[-1.13686838e-16 -1.80726557e+01 -9.99963507e-01  1.01300601e+01 -7.48667660e-01]"
    18.174643691868823 ,0.2991751440552616    ,546.2594192931331  ,0.05322053177043563                  ,   111.09467802868629 ,2296.309950660988   ,False    ,[  0.         -12.65648548  -0.99995547   7.097573    -0.79374162]
    16.82402227435361  ,0.4047414428565028    ,558.596389931829   ,0.06817845816321871                  ,   187.98524675026079 ,2357.836726066898   ,False    ,"[-1.13686838e-16 -1.29649097e+01 -9.99970094e-01  7.31984056e+00 -7.88221466e-01]"
    18.449112249747785 ,0.4289323432059712    ,744.4101979122172  ,0.06858727950002227                  ,   265.033714289527   ,2059.3376619207247  ,False    ,"[ 1.13686838e-16 -1.76102549e+01  5.09545382e+01  9.93204001e+00 -7.63849568e-01]"
    15.339862293832903 ,0.5111291352920992    ,679.2404970438195  ,0.05041824735656243                  ,   154.5640551366747  ,1295.4454224872218  ,False    ,"[-1.13686838e-16 -1.59810124e+01 -9.99969672e-01  8.93441790e+00 -7.74503014e-01]"
    17.890873900648316 ,0.5706113143751774    ,543.5799766644813  ,0.095054022323839                    ,   248.29349040398378 ,2901.9560797667446  ,False    ,"[-1.13686838e-16 -1.25894994e+01 -9.99980401e-01  7.12411030e+00 -7.67238977e-01]"
    14.625036794278245 ,0.5216588824775648    ,693.6000904199373  ,0.11059933717016618                  ,   101.41307453303163 ,4380.695523759051   ,False    ,[  0.         -16.34000226  -0.99996004   9.1877402   -0.69250549]
    14.778224561481855 ,0.2982242837447916    ,416.8624545913303  ,0.06624399377500417                  ,   229.2823578514388  ,2595.3139445139714  ,False    ,"[ 1.13686838e-16 -9.42156136e+00  7.95293137e+01  5.32343431e+00 -7.82432322e-01]"
    15.720661893678713 ,0.46262993746097114   ,609.834833491276   ,0.09319311259786342                  ,   234.71423526762365 ,3278.426956721904   ,False    ,[  0.         -14.24587084  80.91194167   8.08805284  -0.73599583]
    17.495728189636473 ,0.5446094106609759    ,621.1083702179947  ,0.052626604172183664                 ,   119.91916506321624 ,1559.5440814810247  ,False    ,[  0.         -14.52770926  -0.99995831   8.12911174  -0.79045373]
    17.78866206426129  ,0.21816532560520988   ,744.7257106347372  ,0.04606884374602043                  ,   206.78821116487103 ,2055.7400509932836  ,False    ,[  0.         -17.61814277  -0.99997782   9.85615528  -0.75051837]
    15.286316652628345 ,0.6433000885607876    ,763.616224189334   ,0.07521017110020589                  ,   274.63119612020023 ,1691.495332442619   ,False    ,[  0.         -18.0904056  137.74575638  10.15276706  -0.77424468]
    14.304461514046215 ,0.14724309648771228   ,670.9295475977162  ,0.08485567875763726                  ,   165.22000899546575 ,5046.641638803879   ,False    ,[  0.38927681 -15.77323869  51.76987094   8.8406218   -0.44694802]
    15.112324513210694 ,0.4418831242503465    ,509.7649918729685  ,0.08087123621667022                  ,   190.5938831791432  ,2708.512002439783   ,False    ,"[-1.13686838e-16 -1.17441248e+01 -9.99992192e-01  6.66321958e+00 -7.75513694e-01]"
    17.430292975676082 ,0.5974925771732271    ,479.92834450068665 ,0.06544852382320514                  ,   228.71039997675334 ,1577.8429496635988  ,False    ,"[-1.13686838e-16 -1.09982086e+01 -9.99976025e-01  6.20120713e+00 -8.22840686e-01]"
    18.024815051812357 ,0.17811325189557062   ,274.57253158524423 ,0.09188471984391941                  ,   197.89375585804993 ,5451.099589171327   ,False    ,[ 0.36329758 -5.86431329 -0.99996322  3.36592467 -0.50382427]
    16.627979411089807 ,0.418263115047127     ,497.89535556014243 ,0.05857214341302851                  ,   223.83782391627722 ,1674.6878484057986  ,False    ,[  0.         -11.44738389  -0.99997683   6.47983955  -0.81184452]
